Cykl_1,HMG,HL,Anoda_ANALIZA As,Anoda_ANALIZA As_amin,Anoda_ANALIZA Bi,Anoda_ANALIZA Bi_amin,Anoda_ANALIZA Bi_amax,Anoda_ANALIZA Ag,Anoda_ANALIZA Ag_amin,Czas_h,Temp_naporowe_amax,Temp_naporowe_mean,kwas [m3]_mean,Elektrolit [m3]_amin,NaCl [kg]_amin,NaCl [kg]_amax,NaCl [kg]_mean,NaCl [kg]_std,Sklad_Bi_amin,Sklad_Bi_amax,Sklad_Bi_mean,Sklad_Ni_amin,Sklad_Ni_amax,Sklad_Ni_mean,Sklad_Zn_amin,Sklad_Zn_amax,Sklad_Zn_mean,Sklad_H2SO4_amax,Sklad_H2SO4_mean,Sklad_Cu_amin,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cl_amin,Sklad_Cl_mean,NaCl_amax,NaCl_mean,NaCl_std
1,1,0,0.155,0.15,0.0040999999999999,0.0038,0.0043,0.2799999999999999,0.24,240.0,62.1347836176554,61.02072233039592,1.3319502074688796,-3.0,0.5,4.0,2.0352697095435683,1.1400844403465618,0.065,0.082,0.0704066390041493,4.16,4.47,4.2290871369294605,0.019,0.02,0.0191950207468879,173.66,164.5897510373444,45.86,51.9,48.88120331950208,0.038,0.0399875518672199,23.95,12.363734439834024,6.690873709453092
0,1,0,0.1275,0.12,0.0048,0.0045,0.0049,0.275,0.27,279.0,62.4243169148763,60.83197301808431,1.1571428571428573,-18.0,1.0,5.5,3.1607142857142856,1.2661400392840996,0.07,0.075,0.07125,3.51,4.24,4.0705,0.018,0.021,0.0190499999999999,172.03,166.67157142857144,45.92,52.22,49.08585714285714,0.036,0.0383428571428571,32.74,18.904285714285717,7.471537067741409
0,1,0,0.115,0.11,0.0042,0.0039,0.0045,0.3,0.29,289.0,62.8390167872111,60.65706018682713,2.1448275862068966,-32.0,0.0,5.5,3.5586206896551724,1.5646433515544478,0.072,0.077,0.0749724137931034,4.47,4.76,4.65248275862069,0.02,0.022,0.0212896551724137,173.82,166.3446206896552,48.96,55.38,51.846896551724136,0.036,0.0381379310344827,32.74,21.42196551724138,8.64164155630943
0,1,0,0.1255,0.1,0.004395,0.0042,0.0045,0.284,0.27,283.0,62.7177165349324,60.81699411726263,2.2912280701754386,-24.0,0.5,5.5,2.5596491228070177,1.882542075275899,0.068,0.077,0.0714315789473684,4.0,4.5,4.316210526315789,0.02,0.023,0.0220070175438596,173.06,166.59017543859648,44.72,55.49,50.65129824561404,0.036,0.040578947368421,32.72,15.325368421052634,11.13830759489864
1,1,0,0.155,0.15,0.003575,0.0032,0.0037,0.26,0.24,248.0,62.8390167872111,60.76158598553469,1.867469879518072,-32.0,0.0,5.5,3.4457831325301207,1.6332212286800336,0.072,0.077,0.0753212851405622,4.47,4.76,4.67570281124498,0.02,0.022,0.0214738955823293,173.82,166.39658634538154,48.96,55.38,51.55534136546185,0.036,0.0382409638554216,32.74,20.82771084337349,8.994105102425184
0,1,0,0.14,0.14,0.0044,0.0044,0.0044,0.32,0.32,294.0,62.287149810791,60.84184519309595,1.96271186440678,-20.0,0.5,5.5,2.0983050847457627,1.8673247921547624,0.068,0.073,0.0691762711864406,4.07,4.22,4.13457627118644,0.02,0.024,0.0210711864406779,170.6,165.96742372881357,47.12,54.94,50.97762711864407,0.036,0.0407898305084745,32.75,12.547796610169492,11.02360597381704
1,1,0,0.1475,0.14,0.003675,0.0036,0.0037,0.255,0.24,243.0,62.287149810791,60.98777304350183,1.6557377049180328,-20.0,0.5,5.5,2.3504098360655736,1.91731331981046,0.068,0.073,0.068905737704918,4.07,4.22,4.11672131147541,0.02,0.024,0.020811475409836,170.6,166.0155737704918,47.12,54.94,51.414098360655736,0.036,0.0405245901639344,32.75,14.054877049180329,11.299052492471182
1,1,0,0.14,0.14,0.0036,0.0036,0.0036,0.3,0.3,272.0,62.2251001993815,60.83021689117134,1.3296703296703296,-2.0,0.5,5.5,2.675824175824176,1.596826401712941,0.065,0.082,0.0673333333333333,4.08,4.26,4.143223443223444,0.019,0.02,0.0196996336996337,176.64,170.70710622710624,43.72,53.64,48.35915750915751,0.036,0.0395604395604395,32.74,15.828864468864468,9.5069423836079
0,1,0,0.1475,0.12,0.004355,0.0043,0.0044,0.3005,0.29,278.0,62.2251001993815,60.79404071836592,1.3225806451612905,-2.0,0.5,5.5,2.7580645161290325,1.5540841468180038,0.065,0.082,0.0670465949820788,4.08,4.26,4.144874551971326,0.019,0.02,0.0196630824372759,176.64,170.623082437276,43.72,53.64,48.540035842293904,0.036,0.0393978494623655,32.74,16.31863799283154,9.257746956673808
0,1,0,0.12,0.1,0.00475,0.0044,0.0052,0.3025,0.28,286.0,62.4243169148763,60.7193218192166,1.4895104895104896,-18.0,0.5,5.5,3.0384615384615383,1.2552722820266091,0.07,0.075,0.0709720279720279,3.51,4.24,4.145524475524475,0.018,0.021,0.0191888111888111,172.03,166.1165034965035,45.92,53.8,49.7627972027972,0.036,0.0386853146853146,32.74,18.287062937062935,7.356911855197657
0,1,0,0.1324999999999999,0.12,0.00415,0.0041,0.0043,0.2975,0.29,309.0,62.4430168787638,60.57250545408173,1.6310679611650485,-15.0,0.5,8.5,3.118122977346278,2.6266235000093747,0.062,0.076,0.0738511326860841,3.7,4.69,4.3993527508090615,0.017,0.022,0.0201423948220064,174.68,166.33699029126214,45.04,52.82,49.28970873786408,0.034,0.0401812297734627,50.64,18.42673139158576,15.464567964655828
1,1,0,0.1625,0.15,0.0039,0.0032,0.0046,0.2865,0.24,232.0,62.1297166188557,60.907627724799895,1.4248927038626609,-3.0,0.5,3.5,1.9291845493562232,1.006619352997554,0.065,0.082,0.0676738197424892,4.16,4.47,4.189227467811159,0.019,0.02,0.0190300429184549,173.66,162.88909871244633,45.86,51.96,49.233733905579406,0.038,0.04,20.87,11.804678111587984,5.903760710000132
1,0,1,0.04,0.032,0.00035,0.0003,0.0004,,,248.0,61.9087501525878,60.79729572375162,1.7630522088353413,-3.0,1.5,7.0,4.608433734939759,1.1948685464826223,0.02,0.04,0.0225863453815261,6.54,8.23,7.690080321285141,0.076,0.081,0.0793734939759036,173.66,165.44248995983935,44.22,48.31,45.43493975903614,0.034,0.0365060240963855,41.73,27.284096385542167,7.159280977842998
0,1,0,0.145,0.12,0.00475,0.0041,0.0054,0.28,0.26,306.0,62.4243169148763,60.6651750251966,1.3159609120521172,-18.0,0.5,5.5,2.734527687296417,1.3517285067387816,0.07,0.075,0.0709641693811075,3.51,4.24,4.171009771986971,0.018,0.021,0.0193387622149837,172.03,165.85016286644952,45.92,53.8,50.03697068403909,0.036,0.0392247557003257,32.74,16.467524429967426,7.987725370631082
1,1,0,0.16,0.16,0.0031,0.0031,0.0031,0.3,0.3,251.0,62.4243169148763,60.81437852608224,1.0952380952380951,-18.0,1.0,5.5,2.9642857142857144,1.1408366459329191,0.07,0.072,0.0706746031746031,4.14,4.24,4.173730158730159,0.018,0.021,0.0190119047619047,172.03,165.94071428571428,45.92,53.8,49.63222222222222,0.037,0.0386230158730158,32.74,17.795079365079363,6.781294843511252
1,1,0,0.1575,0.15,0.003775,0.0031,0.0046,0.295,0.27,267.0,62.149016825358,60.57469639723851,2.0223880597014925,-32.0,0.0,5.5,3.5111940298507465,1.6179776736635114,0.072,0.076,0.0744925373134328,4.52,4.76,4.669552238805969,0.02,0.022,0.0212462686567164,173.82,165.73858208955224,48.96,55.38,51.83037313432836,0.036,0.0380970149253731,32.74,21.186567164179102,8.944482793385257
0,1,0,0.14,0.14,0.0052,0.0052,0.0052,0.29,0.29,286.0,62.149016825358,60.52664738248846,2.264808362369338,-32.0,0.0,5.5,3.486062717770035,1.5509350336394527,0.072,0.076,0.0742578397212543,4.52,4.76,4.655470383275261,0.02,0.022,0.0211289198606271,173.82,165.64142857142855,48.96,55.38,51.84982578397212,0.036,0.0381254355400696,32.74,21.04933797909408,8.592381235400437
0,1,0,0.1475,0.12,0.0049499999999999,0.0044,0.0054,0.2825,0.26,315.0,62.1297166188557,60.63349452315072,1.639240506329114,-4.0,0.5,4.5,2.2088607594936707,1.070847742906078,0.065,0.068,0.066509493670886,4.16,4.24,4.199746835443039,0.019,0.019,0.019,168.7,161.23227848101266,45.86,51.96,48.83680379746836,0.037,0.0394588607594936,26.91,13.263037974683543,6.209197142474131
0,1,0,0.1349999999999999,0.12,0.004325,0.0041,0.0044,0.305,0.3,262.0,62.287149810791,60.79175007829488,2.0076045627376424,-20.0,0.5,5.5,2.1958174904942966,1.9238016982518575,0.068,0.07,0.0687908745247148,4.07,4.22,4.129315589353612,0.02,0.022,0.0207908745247148,169.22,165.35140684410646,47.6,54.94,51.43376425855513,0.036,0.0407034220532319,32.75,13.02851711026616,11.349223553775
1,1,0,0.12,0.12,0.003,0.003,0.003,0.33,0.33,227.0,62.2122668584187,60.95467356725679,1.947368421052632,-3.0,0.5,5.5,2.808771929824561,1.6279530350469955,0.065,0.066,0.0656578947368421,3.99,4.49,4.318947368421052,0.018,0.02,0.0193157894736842,171.01,166.38815789473685,46.35,50.76,47.780789473684216,0.036,0.0391052631578947,32.73,16.69956140350877,9.619150171769336
0,1,0,0.145,0.12,0.004725,0.0043,0.0054,0.2625,0.25,288.0,63.3119166692098,60.328806490233575,2.083333333333333,-38.0,0.5,8.0,2.578125,1.90084539004731,0.057,0.067,0.0617569444444444,3.66,4.49,4.0548263888888885,0.02,0.022,0.0209513888888888,172.75,168.45645833333333,48.31,53.35,50.1328125,0.032,0.0394826388888888,47.62,15.143263888888889,11.089986777788049
0,1,0,0.14,0.12,0.0048,0.0046,0.0054,0.2575,0.25,284.0,62.149016825358,60.56169502644342,2.396491228070176,-32.0,0.0,5.5,3.2964912280701757,1.4144581543903567,0.072,0.076,0.0738947368421052,4.52,4.76,4.633684210526315,0.02,0.022,0.0209473684210526,169.22,164.97505263157893,48.96,55.38,51.54705263157895,0.036,0.0383157894736842,32.74,19.92417543859649,7.757949655446134
0,1,0,0.16,0.16,0.004425,0.0043,0.0048,0.3025,0.28,302.0,61.9815330505371,60.52507749753698,1.7425742574257426,-18.0,0.5,4.5,2.424092409240924,1.3313018642231027,0.066,0.072,0.071029702970297,4.14,4.32,4.199009900990099,0.018,0.022,0.0197425742574257,175.86,165.85633663366335,46.86,54.07,51.042178217821785,0.037,0.0394851485148514,26.86,14.462013201320133,7.8592857451339855
1,1,0,0.17,0.17,0.0036,0.0036,0.0036,0.25,0.25,232.0,61.8068169911702,60.68493623574189,1.2746781115879828,-2.0,0.5,5.5,2.8819742489270386,1.5355054933225338,0.065,0.068,0.0663648068669528,4.08,4.24,4.152789699570816,0.019,0.02,0.0195450643776824,176.64,170.94673819742488,44.51,53.64,49.41030042918455,0.036,0.0392360515021459,32.74,17.11708154506438,9.120381782562676
0,1,0,0.1649999999999999,0.14,0.0048,0.0046,0.0052,0.2875,0.28,303.0,62.4430168787638,60.40657849165427,1.973684210526316,-15.0,0.5,8.5,3.2039473684210527,2.683131060468313,0.068,0.076,0.0735263157894736,4.08,4.69,4.3364473684210525,0.018,0.022,0.0197236842105263,172.8,165.35848684210526,45.04,52.82,49.40940789473684,0.034,0.0396184210526315,50.64,18.879144736842107,15.849351006237333
1,1,0,0.1799999999999999,0.1799999999999999,0.004,0.004,0.004,0.3,0.3,222.0,61.8068169911702,60.70902246228914,1.2869955156950672,-2.0,0.5,5.5,2.8542600896860986,1.5639714014844563,0.065,0.068,0.0663183856502242,4.08,4.24,4.150313901345291,0.019,0.02,0.0195605381165919,176.64,171.06748878923767,44.51,53.64,49.37255605381166,0.036,0.0392914798206278,32.74,16.95165919282511,9.289122498074198
1,1,0,0.17,0.17,0.0038,0.0038,0.0038,0.27,0.27,240.0,62.149016825358,60.62855061646133,2.211618257261411,-32.0,0.0,5.5,3.1265560165975104,1.4177300540737878,0.072,0.076,0.0739751037344398,4.52,4.76,4.63850622406639,0.02,0.022,0.0209875518672199,169.22,165.0746887966805,48.96,55.38,51.7344398340249,0.037,0.0384979253112033,32.73,18.974066390041493,7.703380214484244
1,1,0,0.1535,0.12,0.00391,0.003,0.0046,0.291,0.27,226.0,62.149016825358,60.66894765193219,2.039647577092511,-32.0,0.0,5.5,3.094713656387665,1.4493111827244691,0.072,0.076,0.074079295154185,4.52,4.76,4.644757709251101,0.02,0.022,0.0210396475770925,169.22,165.05039647577092,48.96,55.38,51.710264317180616,0.037,0.0385286343612334,32.73,18.80907488986784,7.871750237097953
0,1,0,0.1625,0.16,0.0051,0.0048,0.0054,0.285,0.26,269.0,62.1297166188557,60.56238476440747,1.6802973977695168,-4.0,1.0,4.5,2.366171003717472,1.0096219111550802,0.065,0.068,0.066271375464684,4.16,4.24,4.206096654275093,0.019,0.019,0.019,168.7,160.50531598513012,45.86,51.96,49.16572490706319,0.037,0.0392081784386617,26.81,14.259516728624536,5.762438602377845
0,1,0,0.1799999999999999,0.1799999999999999,0.0046,0.0046,0.0046,0.29,0.29,289.0,62.4430168787638,60.38417979771699,1.972318339100346,-2.0,0.5,8.5,3.2716262975778547,2.6983323911621646,0.068,0.076,0.0733702422145328,4.08,4.69,4.316366782006921,0.018,0.022,0.019598615916955,172.8,165.45494809688583,45.04,52.82,49.23875432525952,0.034,0.0396124567474048,50.64,19.3019723183391,15.94581506137122
0,1,0,0.15,0.12,0.00475,0.0042,0.005,0.275,0.27,307.0,62.4430168787638,60.35034917195634,1.8051948051948048,-2.0,0.5,8.5,3.292207792207792,2.6158507679279746,0.068,0.076,0.0729350649350649,4.08,4.69,4.302077922077922,0.018,0.022,0.0195974025974025,172.8,165.88558441558442,45.04,53.58,49.417662337662335,0.034,0.0394935064935064,50.64,19.406233766233765,15.45111777485392
1,1,0,0.15,0.15,0.0031,0.0031,0.0031,0.25,0.25,235.0,63.3119166692098,60.28170175618115,2.266949152542373,-38.0,0.5,5.5,2.8220338983050848,1.8583055925874403,0.057,0.067,0.061364406779661,3.66,4.49,4.022245762711864,0.02,0.022,0.0208728813559322,172.28,167.8939406779661,48.31,53.35,49.92012711864407,0.036,0.0393898305084745,32.74,16.70970338983051,10.989948227326078
1,1,0,0.16,0.15,0.00335,0.0031,0.0036,0.255,0.25,227.0,62.4430168787638,60.482145994602085,1.8201754385964912,-2.0,0.5,8.5,3.18859649122807,2.8892100279076414,0.072,0.076,0.0738070175438596,4.08,4.69,4.355570175438597,0.018,0.022,0.0198070175438596,172.8,166.01013157894735,45.04,52.82,48.66508771929824,0.034,0.0404517543859649,50.64,18.761491228070174,17.03641759991487
0,0,1,0.03875,0.03,0.000525,0.0004,0.0006,,,308.0,61.9087501525878,60.30519336776214,1.9451612903225808,-25.0,3.0,5.5,4.690322580645161,0.8120670970053068,0.007,0.023,0.0193612903225806,6.54,8.23,7.101516129032259,0.076,0.084,0.0786677419354838,173.79,167.15587096774195,43.63,52.06,45.62864516129032,0.034,0.0365645161290322,32.75,27.867483870967742,4.800061568314469
1,1,0,0.17,0.17,0.00346,0.0032,0.0036,0.267,0.26,224.0,62.4430168787638,60.49218095830899,1.6666666666666667,-2.0,0.5,8.5,3.1933333333333334,2.918414442320155,0.072,0.076,0.0736888888888888,4.08,4.69,4.337555555555555,0.018,0.022,0.0196888888888888,172.8,166.14915555555555,45.04,50.98,48.58257777777778,0.034,0.0404222222222222,50.64,18.7856,17.20926727397605
1,0,1,0.0325,0.031,0.0003749999999999,0.0003,0.0004,,,242.0,61.9087501525878,60.3612052222008,2.016460905349794,-3.0,3.0,5.5,4.504115226337449,0.8054460413404504,0.02,0.023,0.0211604938271604,6.54,8.23,7.193744855967079,0.076,0.081,0.0779341563786008,173.79,166.4891769547325,43.63,48.31,45.13189300411522,0.034,0.0366748971193415,32.75,26.753374485596705,4.746905313295805
0,1,0,0.13,0.12,0.00485,0.0048,0.005,0.2725,0.27,284.0,61.6572837829589,60.4438985680262,1.5017543859649125,-20.0,0.5,4.5,2.843859649122807,1.4832417798239674,0.065,0.073,0.0704736842105263,3.92,4.54,4.134736842105263,0.02,0.022,0.0206315789473684,174.31,168.74094736842105,48.2,52.12,49.91452631578947,0.036,0.0389894736842105,26.84,16.927017543859648,8.685513105431408
0,1,0,0.15,0.12,0.004725,0.0043,0.005,0.28,0.25,284.0,62.2122668584187,60.54197759524124,1.7824561403508772,-3.0,0.5,5.5,3.131578947368421,1.6302766868269831,0.058,0.066,0.0644280701754386,3.86,4.49,4.117894736842106,0.018,0.02,0.018698245614035,171.01,166.76505263157895,44.98,50.92,48.2680701754386,0.036,0.0385684210526315,32.74,18.50975438596491,9.606319678022524
1,1,0,0.1799999999999999,0.1799999999999999,0.0035,0.0035,0.0035,0.28,0.28,278.0,61.6572837829589,60.41406884787156,1.4982078853046594,-20.0,0.5,5.5,2.910394265232975,1.5240988098300143,0.065,0.073,0.0702759856630824,3.92,4.54,4.118494623655914,0.02,0.022,0.0205663082437275,174.31,168.66551971326166,48.2,52.12,49.97394265232975,0.036,0.0389749103942652,32.72,17.204336917562724,8.854545524600868
1,1,0,0.12,0.12,0.0032,0.0032,0.0032,0.27,0.27,224.0,63.0339665730794,60.55129800854216,2.6044444444444443,-20.0,0.5,4.0,1.6044444444444443,1.3267433873485164,0.068,0.07,0.0692977777777777,4.07,4.22,4.167333333333334,0.02,0.022,0.0212977777777777,167.94,164.58746666666667,47.38,54.94,51.75848888888889,0.036,0.0412,23.84,9.575333333333331,7.8651413914272945
0,0,1,0.05375,0.03,0.000575,0.0004,0.0007,,,262.0,61.9087501525878,60.30327204707783,1.8745247148288973,-25.0,3.0,5.5,4.720532319391635,0.7533870731348783,0.007,0.023,0.0200494296577946,6.54,8.23,7.041216730038023,0.076,0.084,0.078,173.79,167.54950570342203,43.63,52.06,45.47984790874525,0.034,0.0365019011406844,32.75,28.01361216730038,4.491189198185399
1,1,0,0.15,0.12,0.00335,0.0032,0.0035,0.275,0.27,247.0,61.9815330505371,60.443711319168685,1.967741935483871,-18.0,0.5,4.5,2.2379032258064515,1.2780674139040866,0.066,0.072,0.0713225806451612,4.14,4.32,4.2091935483870975,0.018,0.022,0.0200645161290322,175.86,165.6384677419355,49.12,54.07,51.67379032258064,0.037,0.0396935483870967,26.86,13.439798387096776,7.559673613415724
1,1,0,0.145,0.1,0.00415,0.0036,0.0049,0.3025,0.26,225.0,62.0063498179117,60.63956101949998,1.9251101321585904,-3.0,0.5,5.5,2.8634361233480177,1.5187129504185355,0.065,0.066,0.0653215859030837,3.99,4.49,4.150792951541851,0.018,0.02,0.0186431718061674,171.01,166.93735682819383,46.35,50.76,48.48678414096917,0.036,0.038863436123348,32.73,16.971277533039647,8.992490212343561
1,1,0,0.15,0.15,0.0031,0.0031,0.0031,0.28,0.28,227.0,62.149016825358,60.50799005249228,2.3552631578947367,-32.0,0.0,4.5,3.125,1.4338382302353994,0.072,0.076,0.0732456140350877,4.52,4.76,4.594736842105263,0.02,0.022,0.0206228070175438,169.22,165.6720614035088,48.96,55.38,51.855131578947365,0.037,0.0385263157894736,26.84,18.95197368421053,7.755300194669228
0,1,0,0.16,0.16,0.0043,0.0043,0.0043,0.31,0.31,284.0,61.6572837829589,60.36026922438632,1.5894736842105264,-20.0,0.5,5.5,3.110526315789474,1.625358488141634,0.065,0.073,0.0698,3.92,4.54,4.099368421052631,0.02,0.022,0.0204631578947368,174.31,168.49231578947368,48.2,52.12,50.08747368421053,0.036,0.0388947368421052,32.76,18.466666666666665,9.487966569524424
0,1,0,0.1525,0.15,0.004525,0.0043,0.0046,0.28,0.27,280.0,62.0063498179117,60.47542027423342,1.7864768683274022,-3.0,0.5,5.5,3.354092526690392,1.6502356905198048,0.058,0.066,0.063950177935943,3.86,4.49,4.076725978647687,0.018,0.02,0.0186227758007117,171.01,166.80846975088969,44.98,50.92,48.52829181494662,0.036,0.0382953736654804,32.75,19.935516014234874,9.70023426634966
0,1,0,0.16,0.16,0.0042,0.0042,0.0042,0.27,0.27,275.0,62.1297166188557,60.343083803680805,2.079710144927536,-4.0,1.5,5.5,2.9909420289855078,1.360116779842436,0.062,0.068,0.0650652173913043,4.02,4.24,4.1828260869565215,0.019,0.02,0.0191847826086956,171.33,160.78565217391306,46.35,52.06,49.38576086956522,0.036,0.0385326086956521,32.76,17.961195652173913,7.820708897288442
1,1,0,0.1099999999999999,0.1099999999999999,0.0031,0.0031,0.0031,0.28,0.28,252.0,62.3263000488281,60.35092644154374,1.5198412698412698,-16.0,0.5,5.5,2.8075396825396823,1.5866922603631477,0.065,0.068,0.0673452380952381,4.08,4.4,4.223492063492064,0.019,0.02,0.0193333333333333,176.64,169.96916666666667,47.82,53.64,50.31900793650794,0.036,0.0391428571428571,32.74,16.773650793650795,9.418334886641675
1,1,0,0.14,0.14,0.0033,0.0033,0.0033,0.24,0.24,260.0,62.2631333033243,60.32482622767464,1.6807692307692308,-2.0,0.5,8.5,3.6134615384615385,2.638007675611368,0.068,0.076,0.072276923076923,4.08,4.69,4.224692307692308,0.018,0.022,0.0191307692307692,172.8,166.92700000000002,45.04,53.58,49.334,0.034,0.0383230769230769,50.64,21.231692307692303,15.615031226796832
0,0,1,0.047,0.044,0.00065,0.0006,0.0007,,,300.0,61.9087501525878,60.115967302920026,2.411960132890365,-25.0,3.5,5.5,4.892026578073089,0.6512574088826817,0.007,0.023,0.017126245847176,6.54,8.23,6.843189368770765,0.076,0.084,0.0789966777408637,173.79,167.31335548172757,43.63,52.06,45.656677740863785,0.034,0.0365980066445182,32.76,29.065282392026575,3.826231784666074
1,1,0,0.128,0.09,0.003245,0.003,0.0037,0.2785,0.24,221.0,62.0063498179117,60.54571750112939,1.6126126126126126,-3.0,0.5,5.5,2.871621621621621,1.494471283520679,0.058,0.066,0.065063063063063,3.86,4.49,4.0974324324324325,0.018,0.02,0.0184639639639639,171.01,167.5555855855856,44.98,50.76,48.66261261261261,0.036,0.0387162162162162,32.73,17.098063063063062,8.771826627626956
1,1,0,0.0899999999999999,0.0899999999999999,0.0037,0.0037,0.0037,0.26,0.26,220.0,62.3828333536783,60.38903238247522,3.2181818181818183,-1.0,0.5,5.5,2.415909090909091,1.965680797144849,0.052,0.072,0.0684909090909091,3.86,4.5,4.103636363636364,0.019,0.023,0.0206181818181818,174.82,165.98377272727274,43.68,52.28,47.50054545454546,0.036,0.0401454545454545,32.72,14.536772727272728,11.653042326930144
0,1,0,0.15,0.12,0.0041249999999999,0.0039,0.0048,0.285,0.27,288.0,61.9815330505371,60.258123374906695,2.069204152249135,-18.0,0.5,4.5,2.282006920415225,1.384144385715413,0.066,0.072,0.0700692041522491,4.14,4.32,4.247335640138409,0.018,0.022,0.0208373702422145,175.86,167.94287197231833,49.94,54.07,52.21550173010381,0.037,0.0399688581314878,26.86,13.627474048442908,8.156793150509104
0,1,0,0.1425,0.14,0.003525,0.0034,0.0039,0.3025,0.25,300.0,62.3645498275756,60.28434933381501,1.6411960132890366,-3.0,0.5,5.5,2.732558139534884,1.777377215855391,0.065,0.073,0.0688006644518272,3.92,4.54,4.061395348837209,0.02,0.022,0.0202524916943521,174.31,168.19126245847175,48.2,52.31,50.31471760797342,0.036,0.0394883720930232,32.76,16.252591362126246,10.441219944485663
0,1,0,0.1475,0.12,0.0040999999999999,0.0038,0.0048,0.2875,0.27,284.0,62.148066775004,60.25369932123067,1.649122807017544,-3.0,0.5,5.5,2.857894736842105,1.743695622951543,0.065,0.073,0.0689017543859649,3.92,4.54,4.05221052631579,0.02,0.022,0.020238596491228,174.31,168.16312280701754,48.2,52.31,50.23287719298246,0.036,0.0392491228070175,32.76,16.996701754385967,10.232682674503025
1,1,0,0.17,0.17,0.003725,0.0032,0.0039,0.2575,0.25,252.0,62.3263000488281,60.252532656410175,1.5277777777777777,-16.0,0.5,5.5,2.9027777777777777,1.5303933504149332,0.065,0.068,0.0676309523809523,4.08,4.4,4.253968253968254,0.019,0.02,0.0193333333333333,176.64,169.43559523809526,47.82,53.64,50.35376984126984,0.036,0.0390396825396825,32.74,17.27940476190476,9.08324717959139
1,1,0,0.1525,0.14,0.00415,0.0033,0.0057,0.3075,0.24,248.0,62.0073502858479,60.20180182664804,1.3694779116465865,-2.0,0.5,8.5,3.937751004016064,2.528295629982719,0.068,0.076,0.0716947791164658,4.08,4.69,4.178032128514057,0.018,0.022,0.0188995983935742,172.8,167.2309236947791,45.04,53.58,49.43453815261044,0.034,0.0378554216867469,50.64,23.12987951807229,15.017296250622945
