Cykl_1,HMG,HL,Kondensat [m3]_amax,Kondensat [m3]_std,NaCl [kg]_mean,Sklad_Sb_amin,Sklad_Sb_amax,Sklad_Sb_mean,Sklad_Fe_amax,Sklad_Fe_mean,Sklad_H2SO4_mean,Sklad_Cu_amax,Sklad_Cu_mean,Sklad_Cl_amin,Tiomocznik_mean,NaCl_amin,NaCl_amax,NaCl_mean,NaCl_std
1,1,0,64.0,21.206209919227337,2.202127659574468,0.16,0.16,0.16,0.092,0.0905744680851063,167.60609929078012,49.32,46.75468085106383,0.036,17.826489361702127,2.97,41.74,13.03195035460993,10.971924414799556
1,1,0,60.0,21.513008290141563,2.6739130434782608,0.16,0.17,0.1619202898550724,0.09,0.0873731884057971,167.88384057971015,49.27,45.31891304347826,0.036,17.773297101449277,2.96,32.75,15.776521739130434,9.169506988009882
1,1,0,60.0,19.00878836314823,1.047703180212014,0.17,0.18,0.1778445229681978,0.095,0.0926360424028268,168.99929328621909,51.07,48.14028268551236,0.038,17.847526501766787,2.96,20.82,6.25113074204947,4.254742551304528
0,1,0,64.0,26.00602484988613,3.2363344051446945,0.2,0.21,0.2054019292604501,0.11,0.1078906752411575,168.34559485530548,52.4,49.255369774919615,0.036,23.9008038585209,8.85,32.75,19.26556270096463,7.299174163744056
0,1,0,64.0,18.971415726469356,1.0980707395498392,0.16,0.18,0.162636655948553,0.094,0.0902186495176848,170.14135048231512,51.48,45.2096463022508,0.035,17.9456270096463,1.04,41.74,6.4683922829582,10.21945519603086
0,1,0,60.0,21.94371457982108,2.772727272727273,0.16,0.17,0.1637575757575757,0.09,0.0875878787878787,168.43078787878787,49.4,45.74315151515152,0.036,18.15221212121212,2.96,32.75,16.357121212121214,8.626583069581349
0,1,0,64.0,18.289315840037855,1.3306188925081432,0.17,0.18,0.1767100977198697,0.095,0.0928990228013029,169.42335504885995,51.07,48.05127035830619,0.038,18.091498371335504,2.96,20.83,7.884690553745928,6.2317255044977085
1,1,0,64.0,20.0450284963832,2.0750915750915757,0.16,0.16,0.16,0.092,0.0904175824175824,167.99582417582417,49.32,46.8925641025641,0.036,18.006813186813186,2.97,41.74,12.272783882783884,11.37494089904638
0,1,0,60.0,21.615354531419264,2.867741935483871,0.16,0.17,0.1640967741935484,0.09,0.0874225806451612,168.68264516129034,49.4,45.744032258064514,0.036,18.263935483870966,2.96,32.75,16.931225806451614,8.7267564480846
0,1,0,64.0,27.68324916564707,3.333333333333333,0.2,0.21,0.2054901960784314,0.11,0.1092156862745098,168.51686274509805,52.4,49.37950980392157,0.036,23.899705882352944,8.85,32.75,19.778692810457517,7.518071272786811
1,1,0,60.0,17.99068541421232,2.7568093385214008,0.16,0.17,0.1631906614785992,0.09,0.0870661478599221,169.0782879377432,49.4,45.59412451361868,0.036,18.127431906614785,2.96,32.75,16.26898832684825,9.384129250229847
1,1,0,64.0,26.6239763227831,3.3346153846153848,0.2,0.21,0.2064615384615384,0.11,0.1095692307692307,168.74446153846154,52.4,49.47561538461538,0.036,23.900846153846157,8.86,32.75,19.807884615384616,7.574051245180961
1,1,0,64.0,18.514133048286222,0.8568840579710145,0.16,0.18,0.1605072463768116,0.094,0.0897391304347826,170.20177536231884,51.48,45.41909420289855,0.035,18.081811594202897,1.04,41.74,5.261630434782608,8.04341627245636
0,1,0,50.0,14.608536924715764,2.704013377926421,0.15,0.17,0.1591638795986622,0.096,0.0905819397993311,167.06277591973242,47.25,45.34652173913043,0.036,18.428628762541805,5.96,26.83,16.1394983277592,6.379135932932933
0,1,0,64.0,20.039137433086857,3.853896103896104,0.17,0.18,0.1751623376623376,0.1,0.0975811688311688,167.46603896103898,53.73,48.1475,0.03,18.368311688311685,2.95,50.65,22.91032467532468,10.813740199068029
0,1,0,64.0,28.027485097302343,3.6617161716171616,0.2,0.21,0.205049504950495,0.11,0.11,168.3049504950495,52.4,49.21821782178218,0.036,23.89976897689769,8.86,32.75,21.75531353135313,7.619578942585983
0,1,0,64.0,23.26219581901311,0.8047619047619048,0.16,0.16,0.16,0.094,0.0906666666666666,168.05209523809526,51.48,45.98380952380952,0.038,18.431714285714285,1.04,20.85,4.797936507936508,4.854966778087992
1,1,0,64.0,17.484041330447983,3.74896265560166,0.17,0.18,0.1759336099585062,0.1,0.0979668049792531,168.27078838174273,51.4,47.4690041493776,0.03,18.27261410788382,2.95,50.65,22.314439834024896,11.7901064367152
1,1,0,64.0,25.86479226007433,3.4761904761904763,0.2,0.21,0.2056746031746031,0.11,0.11,168.78150793650795,52.4,49.49484126984128,0.036,23.900992063492065,8.86,32.75,20.652579365079365,7.33103755597136
0,1,0,60.0,20.42045333656044,2.690938511326861,0.16,0.17,0.1655339805825243,0.092,0.0876893203883495,169.41941747572815,49.4,46.0547572815534,0.036,18.63511326860841,2.96,32.75,16.041844660194176,8.310714030098552
0,1,0,54.0,18.47706860920544,3.8354632587859423,0.17,0.18,0.1746325878594249,0.1,0.0971054313099041,167.75552715654953,51.4,47.90306709265176,0.03,18.557891373801915,2.95,50.65,22.88376996805112,11.10391241852158
0,1,0,64.0,21.92760363297802,1.8575949367088609,0.17,0.19,0.1752848101265822,0.1,0.0937056962025316,169.2711075949367,51.07,48.37227848101266,0.038,18.696234177215192,2.98,20.84,11.021487341772152,6.781550321638752
1,1,0,64.0,25.56178040422405,3.3626609442060085,0.2,0.21,0.205450643776824,0.11,0.11,168.6989270386266,52.4,49.54025751072961,0.036,23.901115879828325,8.86,32.74,20.014334763948497,7.019563647495704
0,1,0,54.0,18.49328137463593,3.893939393939394,0.17,0.18,0.1743434343434343,0.1,0.0971111111111111,168.1377777777778,51.4,47.95575757575758,0.03,18.563905723905723,2.95,50.65,23.16043771043771,11.01775505704095
1,1,0,50.0,15.577406769412912,2.612033195020747,0.15,0.17,0.1601244813278008,0.096,0.0910622406639004,166.94692946058092,47.25,45.69182572614108,0.036,18.582614107883817,5.96,26.83,15.638796680497924,6.871109732980231
1,1,0,60.0,18.254647058846917,1.610655737704918,0.18,0.18,0.18,0.1,0.0951229508196721,166.07069672131146,48.88,46.74483606557377,0.037,18.588606557377048,2.98,21.69,9.552459016393444,6.669744389753693
0,1,0,64.0,22.516562296564217,2.7317880794701987,0.16,0.18,0.1613245033112582,0.1,0.0897483443708609,167.79615894039736,49.32,46.98940397350993,0.036,18.86956953642384,2.97,41.74,16.11384105960265,12.871877680864294
0,1,0,60.0,20.527545761849403,2.542483660130719,0.16,0.17,0.1663725490196078,0.092,0.0881764705882352,169.7914705882353,49.4,45.98490196078431,0.036,18.77823529411765,2.96,32.75,15.124509803921567,8.435697484737227
0,1,0,50.0,17.943840841598174,2.631172839506173,0.15,0.17,0.1619444444444444,0.096,0.0924444444444444,166.75675925925927,48.82,45.74462962962963,0.036,18.716604938271605,0.01,26.84,15.62074074074074,7.625970459934681
1,1,0,50.0,18.175736770027868,3.714592274678112,0.2,0.22,0.2088412017167382,0.13,0.1188412017167382,168.06484978540772,46.5,43.77467811158798,0.034,18.673905579399143,2.96,47.64,22.134034334763943,12.209310609143346
1,1,0,60.0,18.231500623262832,1.913654618473896,0.18,0.18,0.18,0.1,0.095863453815261,166.48357429718874,48.88,46.835020080321286,0.037,18.71208835341365,2.99,26.9,11.31558232931727,7.983787589638186
0,1,0,64.0,26.034324104113384,0.8116883116883117,0.16,0.16,0.16,0.096,0.0919285714285714,167.24961038961038,51.48,46.02077922077922,0.038,18.83058441558441,2.94,20.85,4.8563311688311686,4.8927951265668455
1,1,0,54.0,17.29644067087156,3.6403508771929824,0.17,0.18,0.1742105263157894,0.1,0.0971052631578947,169.77894736842106,51.4,47.7021052631579,0.03,18.56425438596491,2.95,50.65,21.628070175438594,12.092839573342388
0,1,0,60.0,17.625714305623248,2.1153846153846154,0.18,0.2,0.1810989010989011,0.11,0.0972527472527472,166.67395604395605,48.88,47.08901098901099,0.037,18.84494505494505,2.99,26.9,12.53043956043956,7.746228244246266
0,1,0,60.0,18.05555513555514,2.202020202020202,0.18,0.21,0.1843434343434343,0.11,0.0974478114478114,167.7149494949495,51.66,48.9220202020202,0.038,18.824747474747475,2.99,20.82,13.075791245791246,4.257962032767631
0,1,0,64.0,22.23604989192443,2.141891891891892,0.17,0.19,0.1757432432432432,0.1,0.0940067567567567,168.9908783783784,51.07,48.23972972972973,0.037,18.90263513513513,2.98,20.85,12.710844594594594,6.885571868930569
1,1,0,64.0,23.548108066633148,0.9120171673819742,0.16,0.16,0.16,0.094,0.09162660944206,167.2943347639485,51.48,46.492231759656654,0.038,18.84682403433477,2.95,20.85,5.453690987124464,5.496049453357805
1,1,0,54.0,17.831325777791744,3.824561403508772,0.17,0.18,0.1734649122807017,0.1,0.0967324561403508,169.41210526315788,51.4,47.87938596491228,0.03,18.690964912280705,2.95,50.65,22.684692982456134,12.29372256246129
1,1,0,50.0,16.478023420908826,3.871794871794872,0.2,0.22,0.2065811965811965,0.13,0.1165811965811965,168.1492735042735,46.39,43.58876068376068,0.034,18.865384615384617,2.96,47.64,23.09217948717949,11.64214542792998
1,1,0,54.0,20.17410667482288,3.912244897959184,0.17,0.18,0.1731428571428571,0.1,0.0964489795918367,169.05844897959184,51.4,48.01697959183674,0.03,18.78204081632653,2.95,50.65,23.30191836734694,11.836430738033302
0,0,1,40.0,15.136716313832029,3.941780821917808,0.2,0.22,0.2084931506849315,0.13,0.116472602739726,168.47212328767122,47.41,43.89914383561644,0.034,19.02024054982818,2.96,47.64,23.46453608247423,10.26697857250011
0,1,0,64.0,22.522681187117428,2.2804878048780486,0.17,0.19,0.1760975609756097,0.1,0.0942195121951219,168.97163763066203,51.07,48.13090592334495,0.037,19.02548951048951,2.98,20.85,13.612902097902095,6.694798004436438
0,0,1,50.0,18.092125386429394,2.7933753943217665,0.15,0.17,0.1633438485804416,0.096,0.0934952681388012,166.92498422712933,48.82,46.04634069400631,0.035,19.160917721518988,0.01,32.72,16.453670886075948,7.909911552446754
1,1,0,62.0,25.962484575525743,2.468503937007874,0.16,0.18,0.1620472440944882,0.099,0.0935669291338582,168.02850393700786,47.88,46.48874015748032,0.036,18.905826771653544,2.95,32.73,14.621614173228346,8.073029131647596
1,1,0,64.0,23.34310829081015,2.080357142857143,0.17,0.19,0.1725892857142857,0.1,0.0927946428571428,168.95089285714286,51.07,47.59883928571429,0.038,19.017276785714284,2.98,20.83,12.382633928571428,6.549828309111906
1,1,0,62.0,25.44008243142397,2.46875,0.16,0.18,0.16265625,0.099,0.0938203125,167.753046875,47.88,46.314296875,0.036,19.0003515625,2.95,32.73,14.650546875,8.013898447522648
1,1,0,54.0,18.576903857536468,4.163716814159292,0.17,0.18,0.1725663716814159,0.1,0.0961504424778761,168.7674336283186,51.4,48.09995575221239,0.03,18.881371681415928,2.95,50.65,24.756769911504424,11.062245169350748
0,1,0,60.0,19.44754679100706,2.7794117647058822,0.18,0.2,0.1845588235294117,0.11,0.100735294117647,167.09323529411765,49.4,47.73279411764706,0.036,19.1259778597786,2.99,32.77,16.480553505535052,8.229510002283373
0,1,0,60.0,23.31629831216919,2.506849315068493,0.16,0.18,0.1661643835616438,0.099,0.0950753424657534,166.918698630137,47.78,45.62130136986301,0.036,19.410481099656355,2.96,32.74,14.612886597938145,8.60204209420902
1,1,0,64.0,21.10949251782001,2.3114406779661016,0.17,0.19,0.1744491525423729,0.1,0.0936483050847457,169.67415254237287,50.3,47.79338983050848,0.037,19.14029661016949,2.98,20.85,13.751440677966102,6.926109930305664
1,1,0,40.0,16.05444067039429,4.406122448979592,0.2,0.22,0.2062857142857143,0.13,0.1141224489795918,168.69942857142857,47.41,43.97457142857143,0.034,19.1750612244898,11.88,47.64,26.272489795918368,8.277377371641293
1,1,0,60.0,20.81704536175489,2.66597510373444,0.16,0.17,0.169045643153527,0.092,0.0893360995850622,170.2571784232365,49.4,46.10979253112033,0.037,19.17647302904564,2.97,26.83,15.790331950207468,6.509724640055821
0,1,0,60.0,18.658967976336385,2.0476190476190474,0.18,0.21,0.1878571428571428,0.11,0.0995238095238095,168.85309523809522,52.79,48.78095238095238,0.038,19.10219123505976,2.98,20.82,12.211792828685258,4.608284493486524
0,1,0,60.0,18.255275208822727,1.9477611940298507,0.18,0.21,0.1896268656716418,0.11,0.1003880597014925,169.0379104477612,52.79,48.65201492537313,0.038,19.399625468164796,2.98,20.82,11.542359550561798,4.783465260698836
0,1,0,64.0,24.063288980325108,0.8392226148409894,0.16,0.16,0.16,0.096,0.0945265017667844,167.4337102473498,51.48,45.76742049469965,0.038,19.48049645390071,2.95,20.85,5.027978723404256,5.079781690279418
1,1,0,64.0,29.53949503726132,3.2167381974248928,0.2,0.21,0.2003004291845493,0.11,0.1075107296137339,166.80536480686695,52.4,48.02961373390558,0.036,23.89831896551724,8.86,32.75,19.042155172413796,8.179834279593825
0,1,0,64.0,20.61681295847164,2.349420849420849,0.16,0.18,0.1665637065637065,0.1,0.0913822393822393,169.2037837837838,50.5,47.26818532818533,0.036,19.46639534883721,2.97,41.72,13.933565891472869,12.106008078343482
1,1,0,64.0,19.87917111124941,2.259259259259259,0.16,0.18,0.1660905349794238,0.1,0.0909794238683127,169.25802469135803,50.5,47.10559670781893,0.036,19.473884297520662,2.97,41.72,13.509462809917355,11.780219096047972
1,1,0,60.0,25.40650267012752,2.546052631578948,0.16,0.18,0.1653508771929824,0.099,0.0953377192982456,167.34776315789475,47.78,46.00982456140351,0.036,19.25748898678414,2.96,32.73,15.181541850220263,8.056350477133483
0,1,0,64.0,28.732799968601235,3.567415730337079,0.2,0.2,0.2,0.11,0.1060299625468164,167.31445692883895,52.24,47.57123595505618,0.036,24.11703007518797,8.87,32.75,21.06827067669173,8.759570249756543
0,1,1,40.0,17.629081327196648,4.315789473684211,0.2,0.22,0.2081203007518797,0.12,0.1140601503759398,169.99631578947367,47.91,44.83879699248121,0.034,19.54332075471698,14.89,47.64,25.76475471698113,7.316076529936052
0,1,0,60.0,23.222430723842585,2.855555555555556,0.18,0.2,0.1882962962962963,0.11,0.1041481481481481,169.08325925925925,49.8,48.33125925925926,0.036,19.53888475836431,2.99,32.77,17.045055762081784,7.732092291842199
1,1,0,60.0,24.00449860562375,2.803501945525292,0.16,0.18,0.1682490272373541,0.099,0.0960622568093385,166.83342412451364,47.78,45.53171206225681,0.036,19.557421875,2.96,32.74,16.375,9.684415740523232
1,1,0,60.0,15.136789342324308,1.8047210300429184,0.18,0.21,0.1905579399141631,0.11,0.1009270386266094,169.42223175965665,52.79,48.559399141630905,0.039,19.483060344827585,2.98,14.92,10.67573275862069,4.256122290291704
1,1,0,50.0,20.38105953851548,2.399122807017544,0.16,0.17,0.1666228070175438,0.096,0.0953245614035087,167.68004385964915,48.82,46.10245614035088,0.035,19.41546255506608,0.01,26.84,14.205991189427314,7.705851601385595
0,1,0,60.0,17.95923168859001,2.4847908745247147,0.16,0.18,0.1695817490494296,0.1,0.0932281368821292,170.04102661596957,50.5,47.976463878327,0.036,19.60259541984733,2.97,32.75,14.68236641221374,10.336958787960874
0,1,0,50.0,20.254374681156783,2.823420074349442,0.16,0.17,0.1650185873605948,0.096,0.0950037174721189,167.86271375464685,48.82,45.98219330855018,0.035,19.409701492537312,0.01,32.74,16.60320895522388,8.986627110189751
0,1,0,60.0,23.490921119004657,2.9745098039215687,0.16,0.18,0.1698823529411764,0.099,0.0964705882352941,166.6474117647059,47.78,45.43011764705882,0.036,19.57468503937008,2.96,32.74,17.516614173228348,10.60167931514353
1,1,0,40.0,18.40022948321907,4.073913043478261,0.2,0.22,0.2087826086956521,0.12,0.114391304347826,170.3800434782609,47.91,45.15804347826087,0.036,19.60646288209607,20.76,32.76,24.208558951965067,3.98411364179836
1,1,0,60.0,24.19891116532521,2.984444444444444,0.18,0.2,0.1887111111111111,0.11,0.1043555555555555,168.64826666666667,49.8,48.360888888888894,0.036,19.61455357142857,8.88,32.77,17.841339285714287,7.704696604524869
0,1,0,64.0,16.35469818837005,1.6884057971014492,0.18,0.21,0.1963043478260869,0.11,0.1036086956521739,170.98108695652172,56.77,49.51282608695652,0.038,19.472690909090907,2.98,20.8,9.933018181818182,4.05992143091657
1,1,0,64.0,24.68136412234459,2.188,0.17,0.19,0.1804,0.1,0.09616,167.94936,50.3,47.72576,0.037,19.58397590361446,2.96,20.85,13.050281124497992,8.095687243018919
1,1,0,50.0,17.63088429151931,2.7707423580786026,0.16,0.17,0.1652401746724891,0.096,0.0950480349344978,167.63174672489083,48.82,46.0459825327511,0.035,19.44184210526316,0.01,32.74,16.22157894736842,9.1018738525702
0,1,0,50.0,17.649294047253036,2.988636363636364,0.16,0.17,0.164280303030303,0.096,0.0948560606060606,168.0844696969697,48.82,45.74257575757576,0.035,19.423117870722432,0.01,32.74,17.568555133079848,8.844334593000259
0,1,0,60.0,21.18005096136328,1.9654545454545456,0.17,0.17,0.17,0.092,0.0907890909090909,168.7705818181818,49.4,45.47414545454545,0.037,19.56467153284672,2.95,26.83,11.662408759124087,8.250990219232582
0,1,0,60.0,21.48718579670504,2.661764705882353,0.16,0.18,0.1722058823529411,0.1,0.0949338235294117,170.4155882352941,50.5,48.04213235294118,0.036,19.676531365313654,2.97,32.75,15.79357933579336,9.902708089773984
0,1,0,50.0,16.507141868760673,1.738396624472574,0.18,0.21,0.1965822784810126,0.11,0.1037383966244725,171.38776371308018,56.77,49.82472573839662,0.039,19.506398305084748,2.98,14.92,10.262627118644067,4.170284632964793
1,1,0,60.0,21.758514816801423,2.761538461538461,0.16,0.18,0.172076923076923,0.1,0.09485,170.2330769230769,50.5,48.07119230769231,0.036,19.678223938223937,2.97,32.75,16.386679536679534,9.728814459750684
0,1,0,64.0,24.05552858441136,1.9104477611940296,0.17,0.19,0.1823880597014925,0.1,0.096955223880597,167.45119402985074,50.3,47.35007462686567,0.037,19.56520599250936,2.96,20.85,11.439026217228465,8.27201986107485
1,1,0,64.0,29.55434521264362,4.035714285714286,0.2,0.2,0.2,0.11,0.1045535714285714,167.48089285714286,52.24,46.90633928571429,0.036,24.15896860986547,8.87,32.75,23.866412556053813,8.36119628333711
1,1,0,60.0,24.89000527122962,2.690082644628099,0.18,0.2,0.1920661157024793,0.11,0.1060330578512396,168.53669421487604,49.8,47.975785123966936,0.036,19.59680497925311,2.98,32.77,16.025228215767633,8.685955717048868
0,1,0,60.0,21.45685875186035,2.698529411764706,0.16,0.18,0.1728676470588235,0.1,0.0955955882352941,169.86757352941177,50.5,47.85448529411765,0.036,19.705239852398524,2.97,32.75,15.991291512915131,9.700913711828138
0,1,0,64.0,25.532859877824396,0.8654618473895582,0.16,0.16,0.16,0.096,0.0953012048192771,166.62722891566264,51.48,45.085783132530125,0.038,19.574838709677422,2.95,20.85,5.202983870967741,5.347969909562409
0,1,0,60.0,20.58928937057478,2.025597269624573,0.17,0.18,0.1714675767918088,0.096,0.0917474402730375,168.03058020477815,49.4,44.59505119453925,0.037,19.54876712328767,2.95,26.83,12.005582191780825,8.238707777646622
1,1,0,60.0,20.715326184749625,2.026086956521739,0.17,0.17,0.17,0.092,0.0909434782608695,168.36308695652176,49.4,45.12539130434783,0.037,19.616812227074234,2.95,26.83,12.053842794759824,8.492555413352468
0,1,0,64.0,29.1469106063055,3.985507246376812,0.19,0.2,0.1989492753623188,0.11,0.1028623188405797,167.29050724637682,49.46,46.672753623188406,0.036,24.11032727272727,8.87,32.75,23.65909090909091,7.321185006572673
1,1,0,60.0,19.827676052066767,2.870967741935484,0.16,0.18,0.1736290322580645,0.1,0.0958951612903225,170.2249193548387,50.5,47.98024193548388,0.036,19.70692307692308,2.97,32.75,17.036882591093114,9.492371198702882
1,1,0,40.0,16.41399238216827,3.901639344262295,0.2,0.24,0.2145901639344262,0.12,0.1170901639344262,168.80274590163935,47.91,45.04979508196721,0.036,19.595637860082302,14.86,32.73,23.09662551440329,4.725140967297585
1,1,0,60.0,21.755130757725038,2.806666666666666,0.18,0.2,0.1936888888888888,0.11,0.1068444444444444,168.31164444444445,49.8,47.81666666666667,0.036,19.6190625,2.98,32.77,16.704955357142858,8.69975562760592
